state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Michele Landry,,0,,current term,government,,d1c309f6-c7fd-448b-ad38-9899dfd5a929
ME,"Biddeford Public Schools, Maine, US",School Committee,School Committee Member,Timothy Stebbins,,0,,current term,government,,70596b36-3451-4fdd-8a3a-bb8f1b3bb216
ME,"City of Auburn, Maine, US",City Council,Council Member (At-Large 2),Adam R. Platz,,0,,current term,government,,bb5f61b3-a14c-414f-acbd-076f5964f807
ME,"City of Auburn, Maine, US",City Council,Council Member (At-Large 1),Belinda A. Gerry,,0,,current term,government,,5d52a186-30f7-4485-9f5c-8db5975f3f92
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 4),Kelly Butler,,0,,current term,government,,7b625b30-19cd-4e5e-a772-b3ad8978e63b
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 5),"Leroy G. Walker, Sr.",,0,,current term,government,,c6222267-c7c1-435a-a6f2-9a813377303b
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 3),Mathieu Duvall,,0,,current term,government,,15b47399-1674-4abd-931b-68756cb8b1c2
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 1),Rachel B. Randall,,0,,current term,government,,707289be-8ce4-4c7a-b24a-fff55c27d0a0
ME,"City of Auburn, Maine, US",City Council,Council Member (Ward 2),Timothy M. Cowan,,0,,current term,government,,f0b2865c-8995-4b73-9969-5a651b15e541
ME,"City of Biddeford, Maine, US",City Council,Council Member (At-Large 2),Lisa Vadnais,,0,,current term,government,,fae98f86-c7f8-476d-9767-44ba767627a2
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 7),Bret Martel,,0,,current term,government,,21f54b36-3323-4e56-a83f-696355126704
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 5),Chrissy Noble,,0,,current term,government,,644ede95-3896-4abf-9c16-02a30722873f
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 6),David B. Chittim,,0,,current term,government,,e73869e1-6dc3-46c0-a047-700f4887a87b
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 1),Joshua L. Nagine,,0,,current term,government,,238e64b8-6089-429b-8ba5-c70a70727aef
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 4),Michael R. Roy,,0,,current term,government,,4b9cca59-2f43-4709-87fa-1c1ed7417e87
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 3),Scott A. Harriman,,0,,current term,government,,c7088ceb-3326-40ac-81b7-d93926c6060f
ME,"City of Lewiston, Maine, US",City Council,Council Member (Ward 2),Susan G. Longchamps,,0,,current term,government,,36b3290e-d0d8-4880-9ba4-600430d2def8
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 7),Donna Gallant,,0,,legacy office_id,government,,c931fa94-473e-4293-bb20-9839d4b85101
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 3),Elizabeth Eames,,0,,current term,government,,e139ad66-027a-4387-aed3-8473f4de06ac
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 7),Emily Levasseur,,0,,current term,government,,0ce4e127-3837-4da8-a2da-a495472ff0d4
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 2),Janet Beaudoin,,0,,current term,government,,6f9c333a-4e42-42ab-a0dd-ffd35399fc79
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 4),Julia Harper,,0,,current term,government,,8e167885-51a4-4777-bebc-d569adf4cfbd
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (At-Large),Luke Jensen,,0,,current term,government,,88a38745-c67e-4d29-8102-339275f9d0d1
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 5),Lynnea Hawkins,,0,,current term,government,,a7aab685-cf92-41ad-ab5e-cfc9aa19eedc
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 6),Meghan Hird,,0,,current term,government,,8d4b288d-891b-4979-bb53-1ad6207bc4d9
ME,"Lewiston Public Schools, Maine, US",School Committee,School Committee Member (Ward 1),Phoenix McLaughlin,,0,,current term,government,,18188cc8-4038-40b3-a046-790e24804dd4
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member,Claire Holman,,0,,current term,government,,9e38afd2-48c6-471e-bef6-23c773ce1482
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 1),Daniel Feller,,0,,current term,government,,77c6e8dd-2b85-45bf-a6c4-4c203245fc13
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member,Eleni Richardson,,0,,current term,government,,6b59943f-c8d6-478a-94ac-e9427852331d
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 4),George Risch,,0,,current term,government,,ee4e1262-172f-4e86-bb64-85602dcf3208
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member,Jennifer Ryan,,0,,legacy office_id,government,,abc895e7-ac0c-4b73-9628-c4c8b773db4a
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 3),Rosemarie DeAngelis,,0,,current term,government,,753bd209-583a-49c7-9bec-9c45a193f25b
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 1),Susan Rauscher,,0,,legacy office_id,government,,e7341f3f-ef71-484e-83c7-7cd6e37e6b2b
ME,"South Portland Public Schools, Maine, US",Board of Education,Board Member (District 2),Tyler Smith,,0,,current term,government,,93126212-ef27-4cb7-9210-f772c6d32df1
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, Appointed – City of Las Vegas",Adam Johnson,,0,,current term,government,,78a3929a-0fd8-4754-bfad-a39327dd1800
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, Appointed – Clark County",Lisa Satory,,0,,current term,government,,02b359b3-b7f4-4168-b2a4-edfc3d7b97d0
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, Appointed – City of Henderson",Ramona Esparza-Stoffregan,,0,,current term,government,,6555ccfe-68cc-422c-92a2-0f0cb2195354
NV,"Clark County School District, Nevada, US",Board of School Trustees,"Trustee, District C",Tameka Henry,,0,,current term,government,,c984a8d5-0a03-41ae-b85d-d8455829859e
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 3),E'an Todd,,0,,current term,government,,3d57d4db-6a0a-4afb-8334-84c68cef69c5
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 1),Jeff Dennerline,,0,,current term,government,,abe06ff2-b738-4dcc-9728-edd75a62a0ea
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 4),Jenni Weber,,0,,current term,government,,9f2f1b93-6553-4c19-962f-7558f1f4c5a4
OR,"City of Fairview, Oregon, US",City Council,Mayor,Keith Kudrna,,0,,current term,government,,8cd38f06-a419-4fcd-823a-e7a5993d451d
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 6),Paul Copeland,,0,,current term,government,,627b7099-0829-4551-b1e5-409aa1bb0dfc
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 2),Steve Marker,,0,,current term,government,,07aabb93-5f06-4e95-80ce-0bc5657a7902
OR,"City of Fairview, Oregon, US",City Council,Council Member (Position 5),Steve Owen,,0,,current term,government,,262592f6-f8dd-4a22-9542-45ca58fdfe69
OR,"City of Maywood Park, Oregon, US",City Council,City Councilor,Jeff Baltzell,,0,,current term,government,,b719e16d-7a9f-43b8-b628-880758bc78b7
OR,"City of Maywood Park, Oregon, US",City Council,Mayor,Jim Akers,,0,,current term,government,,88145fa2-5b34-4285-a467-326be4d06176
OR,"City of Maywood Park, Oregon, US",City Council,Council President,Kevin Bussema,,0,,current term,government,,098b7155-8e13-4980-b6fd-bfb436b3f3f2
OR,"City of Maywood Park, Oregon, US",City Council,City Councilor,Miriam Berman,,0,,current term,government,,84f19fcd-f699-4bf8-a230-b780f6891f8c
OR,"City of Maywood Park, Oregon, US",City Council,City Councilor,Thomas Welander,,0,,current term,government,,f5bd2260-1809-4825-b0b5-5a47c59491e0
OR,"City of Portland, Oregon, US",City Administrator,City Administrator,Raymond C. Lee III,,0,,current term,government,,f50c134b-6c54-4dd5-ae09-d4e57d4c24b4
OR,"City of Portland, Oregon, US",City Attorney,City Attorney,Robert L. Taylor,,0,,current term,government,,2cc18e6d-cf26-4d86-9ba6-5973dd76f5b8
OR,"Deschutes County, Oregon, US",Countywide Elected Officials,County Treasurer,Bill Kuhn,,0,,current term,government,,df67c88e-bb3f-4ad7-a962-f8ed648715ad
OR,"Forest Grove School District 15, Oregon, US",School Board,"Director, Position 4",Linda Harrington,,0,,current term,government,,6bbf6639-99f1-4684-a54b-4f92c0ec3439
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 5",Amanda Campbell,,0,,current term,government,,65bcc688-9305-4d43-a073-0bca69c8e386
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 4",Becca Kinnear,,0,,current term,government,,7e2ec16c-34f6-4d7a-98c1-262588cb3005
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 7",Bill Parker,,0,,current term,government,,993c94be-f7e2-453f-b6e3-f6e5a558f8d9
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 6",Dr. Polly Montgomery,,0,,current term,government,,296fedf4-aac1-4d99-8e15-10beb8356088
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 3",John Holley,,0,,current term,government,,9fa38af5-5a53-4985-aed9-a304aa514b79
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 1",Sarah Mitchell,,0,,current term,government,,1abfdafb-71ac-4fcd-b6e3-ee153101169a
TX,"Allen Independent School District, Texas, US",Board of Trustees,"Board Member, Place 2",Veronica Yost,,0,,current term,government,,b8f52e96-37bd-42b5-a0ba-5dd4d4b9594b
TX,"City of Anna, Texas, US",City Council,Council Member Place 3,Jessica Walden,,0,,current term,government,{https://www.annatexas.gov/319/City-Council},c84d87b3-aa64-4f73-aed8-2eb5f113a016
